,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,SnomedParameters,URL,IF Verification,locations,IF Organ,cytoplasm,cytoskeleton,endoplasmic reticulum,golgi apparatus,lysosomes,mitochondria,nucleoli,nucleus,plasma membrane,vesicles,Pair Idx
948666,TRAP1,ENSG00000126602,HPA041082,enhanced,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Fallopian tube",ENSG00000126602/Female tissues/Fallopian tube/HPA041082/123284_A_8_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362502
948689,TRAP1,ENSG00000126602,HPA041082,enhanced,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA041082/123284_A_3_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362513
948690,TRAP1,ENSG00000126602,HPA041082,enhanced,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA041082/123284_A_1_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362513
948691,TRAP1,ENSG00000126602,HPA041082,enhanced,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA041082/123284_A_2_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362513
948708,TRAP1,ENSG00000126602,HPA041082,enhanced,Soft tissue 1,Connective & soft tissue,high;high;medium,strong;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Lymph node;Cartilage tissue;Bronchus",ENSG00000126602/Connective & soft tissue/Soft tissue 1/HPA041082/123284_B_2_8.jpg,enhanced,mitochondria,Mesenchymal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362521
948709,TRAP1,ENSG00000126602,HPA041082,enhanced,Soft tissue 1,Connective & soft tissue,high;high;medium,strong;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cartilage tissue;Bronchus",ENSG00000126602/Connective & soft tissue/Soft tissue 1/HPA041082/123284_B_3_8.jpg,enhanced,mitochondria,Mesenchymal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362521
948728,TRAP1,ENSG00000126602,HPA041082,enhanced,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA041082/123284_B_2_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362529
948729,TRAP1,ENSG00000126602,HPA041082,enhanced,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA041082/123284_B_1_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362529
948730,TRAP1,ENSG00000126602,HPA041082,enhanced,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA041082/123284_B_3_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362529
948744,TRAP1,ENSG00000126602,HPA044227,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Breast",ENSG00000126602/Female tissues/Breast/HPA044227/123229_B_1_4.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362534
948745,TRAP1,ENSG00000126602,HPA044227,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Breast",ENSG00000126602/Female tissues/Breast/HPA044227/123229_B_2_4.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362534
948746,TRAP1,ENSG00000126602,HPA044227,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Breast",ENSG00000126602/Female tissues/Breast/HPA044227/123229_B_3_4.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362534
948756,TRAP1,ENSG00000126602,HPA044227,supported,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000126602/Female tissues/Cervix/HPA044227/123229_B_9_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362539
948757,TRAP1,ENSG00000126602,HPA044227,supported,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000126602/Female tissues/Cervix/HPA044227/123229_B_8_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362539
948761,TRAP1,ENSG00000126602,HPA044227,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000126602/Female tissues/Endometrium 1/HPA044227/123229_B_5_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362542
948762,TRAP1,ENSG00000126602,HPA044227,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000126602/Female tissues/Endometrium 1/HPA044227/123229_B_6_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362542
948763,TRAP1,ENSG00000126602,HPA044227,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000126602/Female tissues/Endometrium 1/HPA044227/123229_B_4_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362542
948764,TRAP1,ENSG00000126602,HPA044227,supported,Endometrium 2,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000126602/Female tissues/Endometrium 2/HPA044227/123229_B_3_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362543
948765,TRAP1,ENSG00000126602,HPA044227,supported,Endometrium 2,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000126602/Female tissues/Endometrium 2/HPA044227/123229_B_2_3.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362543
948771,TRAP1,ENSG00000126602,HPA044227,supported,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Carcinoma, NOS;Fallopian tube;Ovary",ENSG00000126602/Female tissues/Fallopian tube/HPA044227/123229_A_7_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362546
948772,TRAP1,ENSG00000126602,HPA044227,supported,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Fallopian tube",ENSG00000126602/Female tissues/Fallopian tube/HPA044227/123229_A_8_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362546
948792,TRAP1,ENSG00000126602,HPA044227,supported,Ovary,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Ovary",ENSG00000126602/Female tissues/Ovary/HPA044227/123229_A_6_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362555
948793,TRAP1,ENSG00000126602,HPA044227,supported,Ovary,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Ovary",ENSG00000126602/Female tissues/Ovary/HPA044227/123229_A_4_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362555
948794,TRAP1,ENSG00000126602,HPA044227,supported,Ovary,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Ovary",ENSG00000126602/Female tissues/Ovary/HPA044227/123229_A_5_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362555
948798,TRAP1,ENSG00000126602,HPA044227,supported,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA044227/123229_A_3_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362558
948799,TRAP1,ENSG00000126602,HPA044227,supported,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA044227/123229_A_1_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362558
948800,TRAP1,ENSG00000126602,HPA044227,supported,Placenta,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000126602/Female tissues/Placenta/HPA044227/123229_A_2_7.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362558
948810,TRAP1,ENSG00000126602,HPA044227,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000126602/Skin/Skin 1/HPA044227/123229_B_9_1.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362564
948811,TRAP1,ENSG00000126602,HPA044227,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000126602/Skin/Skin 1/HPA044227/123229_B_7_1.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362564
948812,TRAP1,ENSG00000126602,HPA044227,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Peripheral nerve tissue",ENSG00000126602/Skin/Skin 2/HPA044227/123229_B_6_8.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362565
948813,TRAP1,ENSG00000126602,HPA044227,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal;Peripheral nerve tissue",ENSG00000126602/Skin/Skin 2/HPA044227/123229_B_4_8.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362565
948837,TRAP1,ENSG00000126602,HPA044227,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA044227/123229_B_2_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362576
948838,TRAP1,ENSG00000126602,HPA044227,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA044227/123229_B_1_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362576
948839,TRAP1,ENSG00000126602,HPA044227,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000126602/Female tissues/Vagina/HPA044227/123229_B_3_2.jpg,enhanced,mitochondria,Female reproductive system,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-362576
950403,ELK1,ENSG00000126767,HPA036084,supported,Ovary,Female tissues,high,strong,>75%,"Normal tissue, NOS;Ovary",ENSG00000126767/Female tissues/Ovary/HPA036084/122841_A_6_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-363171
950404,ELK1,ENSG00000126767,HPA036084,supported,Ovary,Female tissues,high,strong,>75%,"Normal tissue, NOS;Ovary",ENSG00000126767/Female tissues/Ovary/HPA036084/122841_A_4_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-363171
950405,ELK1,ENSG00000126767,HPA036084,supported,Ovary,Female tissues,high,strong,>75%,"Normal tissue, NOS;Ovary",ENSG00000126767/Female tissues/Ovary/HPA036084/122841_A_5_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-363171
955218,HNRNPH2,ENSG00000126945,HPA016884,supported,Caudate,Brain,medium;high,moderate;strong,75%-25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000126945/Brain/Caudate/HPA016884/37354_B_9_7.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365059
955219,HNRNPH2,ENSG00000126945,HPA016884,supported,Caudate,Brain,medium;high,moderate;strong,75%-25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000126945/Brain/Caudate/HPA016884/37354_B_8_7.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365059
955220,HNRNPH2,ENSG00000126945,HPA016884,supported,Caudate,Brain,medium;high,moderate;strong,75%-25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000126945/Brain/Caudate/HPA016884/37354_B_7_7.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365059
955224,HNRNPH2,ENSG00000126945,HPA016884,supported,Cerebral cortex,Brain,low;high;high;not detected,weak;strong;strong;negative,75%-25%;75%-25%;>75%;none,"Normal tissue, NOS;Developmental malformation;Cerebral cortex",ENSG00000126945/Brain/Cerebral cortex/HPA016884/37354_B_8_5.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365061
955225,HNRNPH2,ENSG00000126945,HPA016884,supported,Cerebral cortex,Brain,low;high;high;not detected,weak;strong;strong;negative,75%-25%;75%-25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000126945/Brain/Cerebral cortex/HPA016884/37354_B_7_5.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365061
955226,HNRNPH2,ENSG00000126945,HPA016884,supported,Cerebral cortex,Brain,low;high;high;not detected,weak;strong;strong;negative,75%-25%;75%-25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000126945/Brain/Cerebral cortex/HPA016884/37354_B_9_5.jpg,enhanced,nucleoplasm;cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365061
955301,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;75%-25%;75%-25%;75%-25%,"Normal tissue, NOS;Skin",ENSG00000126945/Skin/Skin 1/HPA016884/37354_B_9_1.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365088
955302,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;75%-25%;75%-25%;75%-25%,"Normal tissue, NOS;Skin",ENSG00000126945/Skin/Skin 1/HPA016884/37354_B_7_1.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365088
955303,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;75%-25%;75%-25%;75%-25%,"Normal tissue, NOS;Skin",ENSG00000126945/Skin/Skin 1/HPA016884/37354_B_8_1.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365088
955304,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000126945/Skin/Skin 2/HPA016884/37354_B_6_8.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365089
955305,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000126945/Skin/Skin 2/HPA016884/37354_B_5_8.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365089
955306,HNRNPH2,ENSG00000126945,HPA016884,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Adipose tissue;Vascular tissue;Anal;Peripheral nerve tissue",ENSG00000126945/Skin/Skin 2/HPA016884/37354_B_4_8.jpg,enhanced,nucleoplasm;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-365089
956038,CANX,ENSG00000127022,HPA009433,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Soft tissue",ENSG00000127022/Connective & soft tissue/Adipose tissue/HPA009433/27067_B_2_8.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365369
956039,CANX,ENSG00000127022,HPA009433,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Breast;Adipose tissue",ENSG00000127022/Connective & soft tissue/Adipose tissue/HPA009433/27067_B_1_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365369
956040,CANX,ENSG00000127022,HPA009433,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Soft tissue;Vascular tissue",ENSG00000127022/Connective & soft tissue/Adipose tissue/HPA009433/27067_B_2_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365369
956041,CANX,ENSG00000127022,HPA009433,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Bronchus",ENSG00000127022/Connective & soft tissue/Adipose tissue/HPA009433/27067_B_1_8.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365369
956042,CANX,ENSG00000127022,HPA009433,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Peripheral nerve tissue",ENSG00000127022/Connective & soft tissue/Adipose tissue/HPA009433/27067_B_3_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365369
956057,CANX,ENSG00000127022,HPA009433,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000127022/Brain/Caudate/HPA009433/27067_B_9_7.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365375
956058,CANX,ENSG00000127022,HPA009433,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000127022/Brain/Caudate/HPA009433/27067_B_8_7.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365375
956059,CANX,ENSG00000127022,HPA009433,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000127022/Brain/Caudate/HPA009433/27067_B_7_7.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365375
956060,CANX,ENSG00000127022,HPA009433,supported,Cerebellum,Brain,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000127022/Brain/Cerebellum/HPA009433/27067_B_9_8.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365376
956061,CANX,ENSG00000127022,HPA009433,supported,Cerebellum,Brain,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000127022/Brain/Cerebellum/HPA009433/27067_B_8_8.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365376
956062,CANX,ENSG00000127022,HPA009433,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000127022/Brain/Cerebral cortex/HPA009433/27067_B_8_5.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365377
956063,CANX,ENSG00000127022,HPA009433,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000127022/Brain/Cerebral cortex/HPA009433/27067_B_7_5.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365377
956064,CANX,ENSG00000127022,HPA009433,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000127022/Brain/Cerebral cortex/HPA009433/27067_B_9_5.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365377
956094,CANX,ENSG00000127022,HPA009433,supported,Hippocampus,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000127022/Brain/Hippocampus/HPA009433/27067_B_9_6.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365388
956095,CANX,ENSG00000127022,HPA009433,supported,Hippocampus,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000127022/Brain/Hippocampus/HPA009433/27067_B_8_6.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365388
956096,CANX,ENSG00000127022,HPA009433,supported,Hippocampus,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000127022/Brain/Hippocampus/HPA009433/27067_B_7_6.jpg,enhanced,endoplasmic reticulum,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365388
956140,CANX,ENSG00000127022,HPA009433,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000127022/Skin/Skin 1/HPA009433/27067_B_9_1.jpg,enhanced,endoplasmic reticulum,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365404
956141,CANX,ENSG00000127022,HPA009433,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000127022/Skin/Skin 1/HPA009433/27067_B_8_1.jpg,enhanced,endoplasmic reticulum,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365404
956151,CANX,ENSG00000127022,HPA009433,supported,Soft tissue 1,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Soft tissue",ENSG00000127022/Connective & soft tissue/Soft tissue 1/HPA009433/27067_B_2_8.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365408
956152,CANX,ENSG00000127022,HPA009433,supported,Soft tissue 1,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Bronchus",ENSG00000127022/Connective & soft tissue/Soft tissue 1/HPA009433/27067_B_1_8.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365408
956153,CANX,ENSG00000127022,HPA009433,supported,Soft tissue 2,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Breast;Adipose tissue",ENSG00000127022/Connective & soft tissue/Soft tissue 2/HPA009433/27067_B_1_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365409
956154,CANX,ENSG00000127022,HPA009433,supported,Soft tissue 2,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Soft tissue;Vascular tissue",ENSG00000127022/Connective & soft tissue/Soft tissue 2/HPA009433/27067_B_2_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365409
956155,CANX,ENSG00000127022,HPA009433,supported,Soft tissue 2,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Peripheral nerve tissue",ENSG00000127022/Connective & soft tissue/Soft tissue 2/HPA009433/27067_B_3_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365409
956274,CANX,ENSG00000127022,HPA009696,supported,Skin 1,Skin,high;medium;medium;medium,strong;moderate;moderate;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000127022/Skin/Skin 1/HPA009696/27071_B_9_1.jpg,enhanced,endoplasmic reticulum,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365453
956275,CANX,ENSG00000127022,HPA009696,supported,Skin 1,Skin,high;medium;medium;medium,strong;moderate;moderate;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000127022/Skin/Skin 1/HPA009696/27071_B_8_1.jpg,enhanced,endoplasmic reticulum,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-365453
